Date,Month,DayOfMonth,Time,ActivePower,GearboxBearingTemperature,GeneratorWinding1Temperature,MainBoxTemperature,WindSpeed,TurbineStatus,date,HourOfDay,TimeOfHour,TimeFromStart
2019-12-20 21:30:00+00:00,12,20,0.9,-6.131000189,55.06478038,55.8985259,35.08862925,2.928763074,2,2019/12/20 21:30,21,3,8665
2019-12-20 21:40:00+00:00,12,20,0.9,-6.29594587,54.6530393,55.14771945,35.4719517,2.523304855,2,2019/12/20 21:40,21,4,8666
2019-12-20 21:50:00+00:00,12,20,0.91,-5.863649474,54.3520456,54.48031225,35.7312054,2.748178853,2,2019/12/20 21:50,21,5,8667
2019-12-20 22:00:00+00:00,12,20,0.92,-5.818695961,54.0508562,53.7746621,35.9486187,2.762494333,3,2019/12/20 22:00,22,0,8668
2019-12-20 22:10:00+00:00,12,20,0.92,-5.694469055,53.81767878,53.1342746,36.11111111,2.82800485,2,2019/12/20 22:10,22,1,8669
2019-12-20 22:20:00+00:00,12,20,0.93,-6.1317515,53.8452961,52.3956597,36.21875,3.651810342,2,2019/12/20 22:20,22,2,8670
2019-12-20 22:30:00+00:00,12,20,0.94,47.36543279,56.03839125,51.80188956,34.4843725,3.6726314,2,2019/12/20 22:30,22,3,8671
2019-12-20 22:40:00+00:00,12,20,0.94,30.28132471,55.9879051,52.0452334,32.7125,3.619057711,2,2019/12/20 22:40,22,4,8672
2019-12-20 22:50:00+00:00,12,20,0.95,14.26335855,55.36819843,51.97159788,31.76173388,3.494289835,2,2019/12/20 22:50,22,5,8673
2019-12-20 23:00:00+00:00,12,20,0.96,25.83609258,55.0290368,51.7819959,31.33333333,3.370710374,2,2019/12/20 23:00,23,0,8674
2019-12-20 23:10:00+00:00,12,20,0.97,14.9319491,54.5979165,51.46540111,31.02127263,3.335057726,2,2019/12/20 23:10,23,1,8675
2019-12-20 23:20:00+00:00,12,20,0.97,-3.288289468,54.14690944,51.1112281,30.78472222,3.224638733,2,2019/12/20 23:20,23,2,8676
2019-12-20 23:30:00+00:00,12,20,0.98,-6.42230259,52.6420139,50.6874348,31.1741238,3.331429825,3,2019/12/20 23:30,23,3,8677
2019-12-20 23:40:00+00:00,12,20,0.99,-6.314854916,51.61639375,50.07917933,32.27060625,3.091615626,2,2019/12/20 23:40,23,4,8678
2019-12-20 23:50:00+00:00,12,20,0.99,2.847260289,51.5386495,49.192697,32.93125,3.357777606,2,2019/12/20 23:50,23,5,8679
2019-12-21 00:00:00+00:00,12,21,0,74.7540255,54.48709513,48.86804933,32.15625,3.754464815,2,2019/12/21 0:00,0,0,8680
2019-12-21 00:10:00+00:00,12,21,0.01,113.4278934,56.1175244,50.5747364,31.0375008,4.024909845,2,2019/12/21 0:10,0,1,8681
2019-12-21 00:20:00+00:00,12,21,0.01,106.5858228,56.17351825,51.098979,30.5780975,4.056477572,2,2019/12/21 0:20,0,2,8682
2019-12-21 00:30:00+00:00,12,21,0.02,67.4130119,55.0705131,50.82155,30.3001866,3.856544905,2,2019/12/21 0:30,0,3,8683
2019-12-21 00:40:00+00:00,12,21,0.03,57.44630195,54.56138729,50.4173405,30.14972614,3.9422314,2,2019/12/21 0:40,0,4,8684
2019-12-21 00:50:00+00:00,12,21,0.03,48.867637,53.9943885,49.9230921,30.0250603,3.703527644,2,2019/12/21 0:50,0,5,8685
2019-12-21 01:00:00+00:00,12,21,0.04,43.00677789,53.544978,49.36001389,29.92968675,3.513315632,2,2019/12/21 1:00,1,0,8686
2019-12-21 01:10:00+00:00,12,21,0.05,47.2879082,53.2327027,48.786595,29.84375,3.78455986,2,2019/12/21 1:10,1,1,8687
2019-12-21 01:20:00+00:00,12,21,0.06,77.53325933,53.32665,48.21362643,29.76133069,3.880915637,2,2019/12/21 1:20,1,2,8688
2019-12-21 01:30:00+00:00,12,21,0.06,85.6912483,53.53422995,47.86897975,29.7465099,4.046089795,2,2019/12/21 1:30,1,3,8689
2019-12-21 01:40:00+00:00,12,21,0.07,146.1153824,54.17063564,47.68017333,29.73745355,4.272117482,2,2019/12/21 1:40,1,4,8690
2019-12-21 01:50:00+00:00,12,21,0.08,213.9244975,56.2463869,48.0070955,29.7765385,4.7746198,2,2019/12/21 1:50,1,5,8691
2019-12-21 02:00:00+00:00,12,21,0.08,216.3138321,56.77788538,48.36618444,29.8984375,4.988163032,2,2019/12/21 2:00,2,0,8692
2019-12-21 02:10:00+00:00,12,21,0.09,211.8964872,57.014895,48.6591158,30.0249983,4.798655372,2,2019/12/21 2:10,2,1,8693
2019-12-21 02:20:00+00:00,12,21,0.1,185.947095,56.99390086,48.78855963,30.154872,4.91586475,2,2019/12/21 2:20,2,2,8694
2019-12-21 02:30:00+00:00,12,21,0.1,150.6751435,56.58345878,48.8104798,30.3125005,4.734078768,2,2019/12/21 2:30,2,3,8695
2019-12-21 02:40:00+00:00,12,21,0.11,121.814972,55.996519,48.76221767,30.4765625,4.158788711,2,2019/12/21 2:40,2,4,8696
2019-12-21 02:50:00+00:00,12,21,0.12,71.89664245,54.22069425,48.20614967,30.875,3.598899855,2,2019/12/21 2:50,2,5,8697
2019-12-21 03:00:00+00:00,12,21,0.13,129.3484237,57.5108892,49.0834577,31.08125,3.961378737,2,2019/12/21 3:00,3,0,8698
2019-12-21 03:10:00+00:00,12,21,0.13,11.84581761,55.93743638,50.36147922,31.20733238,3.17751986,2,2019/12/21 3:10,3,1,8699
2019-12-21 03:20:00+00:00,12,21,0.14,-8.758640465,52.03128622,50.0354551,32.29950589,3.197399841,2,2019/12/21 3:20,3,2,8700
2019-12-21 03:30:00+00:00,12,21,0.15,-8.385868589,49.76735822,49.38142567,33.03194811,3.014931395,3,2019/12/21 3:30,3,3,8701
2019-12-21 03:40:00+00:00,12,21,0.15,9.417107025,48.7429116,48.3757553,33.42145967,3.525794825,2,2019/12/21 3:40,3,4,8702
2019-12-21 03:50:00+00:00,12,21,0.16,41.53872484,50.77414157,47.45197363,32.58928514,3.624215637,2,2019/12/21 3:50,3,5,8703
2019-12-21 04:00:00+00:00,12,21,0.17,38.23673944,51.2655998,47.3597692,31.8750048,3.58740535,2,2019/12/21 4:00,4,0,8704
2019-12-21 04:10:00+00:00,12,21,0.17,70.20413354,52.35919375,47.55914478,31.85895825,3.72868488,2,2019/12/21 4:10,4,1,8705
2019-12-21 04:20:00+00:00,12,21,0.18,136.6887236,55.2043724,49.2489234,32.1,3.829220889,2,2019/12/21 4:20,4,2,8706
2019-12-21 04:30:00+00:00,12,21,0.19,179.1651071,55.96790138,51.04172922,32.43895963,4.210194632,2,2019/12/21 4:30,4,3,8707
2019-12-21 04:40:00+00:00,12,21,0.19,202.8181105,56.5491854,51.5759824,32.7465417,4.659568153,2,2019/12/21 4:40,4,4,8708
2019-12-21 04:50:00+00:00,12,21,0.2,294.8932642,58.03779338,52.62981589,33.1640625,4.627162958,2,2019/12/21 4:50,4,5,8709
2019-12-21 05:00:00+00:00,12,21,0.21,360.7313837,59.00238138,53.69059178,33.53122475,5.417368205,2,2019/12/21 5:00,5,0,8710
2019-12-21 05:10:00+00:00,12,21,0.22,438.749261,60.1711492,54.9692258,34.04375,5.61290486,2,2019/12/21 5:10,5,1,8711
2019-12-21 05:20:00+00:00,12,21,0.22,548.4062561,61.80082063,56.92442967,34.45389175,6.012155378,2,2019/12/21 5:20,5,2,8712
2019-12-21 05:30:00+00:00,12,21,0.23,520.3878765,62.40098667,58.02860456,35.0134995,5.559009835,2,2019/12/21 5:30,5,3,8713
2019-12-21 05:40:00+00:00,12,21,0.24,454.2098032,62.35853175,58.74004689,35.48214286,5.395273532,2,2019/12/21 5:40,5,4,8714
2019-12-21 05:50:00+00:00,12,21,0.24,669.6386579,64.25931356,60.37821356,35.9141725,6.307868232,2,2019/12/21 5:50,5,5,8715
2019-12-21 06:00:00+00:00,12,21,0.25,656.9302039,65.3946324,62.2563491,36.25652075,6.283826132,2,2019/12/21 6:00,6,0,8716
2019-12-21 06:10:00+00:00,12,21,0.26,420.6056,64.79519863,62.67886322,36.58332567,5.170226153,2,2019/12/21 6:10,6,1,8717
2019-12-21 06:20:00+00:00,12,21,0.26,490.8047132,64.4666168,62.263582,36.9875,5.576462942,2,2019/12/21 6:20,6,2,8718
2019-12-21 06:30:00+00:00,12,21,0.27,503.5051816,65.31911513,63.32300978,37.296875,5.633768289,2,2019/12/21 6:30,6,3,8719
2019-12-21 06:40:00+00:00,12,21,0.28,514.03031,65.3366181,63.1203225,37.532218,5.644284047,2,2019/12/21 6:40,6,4,8720
2019-12-21 06:50:00+00:00,12,21,0.28,516.3011067,66.5385065,64.0528024,37.59375,5.775083108,2,2019/12/21 6:50,6,5,8721
2019-12-21 07:00:00+00:00,12,21,0.29,442.4249017,66.83038667,64.936505,37.91666667,4.986833133,2,2019/12/21 7:00,7,0,8722
2019-12-21 07:10:00+00:00,12,21,0.3,550.6410407,67.26186,65.3416685,38.0191238,5.64213989,,2019/12/21 7:10,7,1,8723
2019-12-21 07:20:00+00:00,12,21,0.31,413.7455553,66.26080122,64.71941056,38.27083333,5.402120889,2,2019/12/21 7:20,7,2,8724
2019-12-21 07:30:00+00:00,12,21,0.31,383.2172642,66.23520222,64.7546949,38.55555711,5.069094558,2,2019/12/21 7:30,7,3,8725
2019-12-21 07:40:00+00:00,12,21,0.32,431.9988067,66.3784245,64.5339479,38.8068634,5.59638875,2,2019/12/21 7:40,7,4,8726
2019-12-21 07:50:00+00:00,12,21,0.33,680.2592911,68.4613085,65.71917167,38.875,6.539894474,2,2019/12/21 7:50,7,5,8727
2019-12-21 08:00:00+00:00,12,21,0.33,552.5186111,68.06799035,66.14397295,38.97302905,5.802331474,2,2019/12/21 8:00,8,0,8728
2019-12-21 08:10:00+00:00,12,21,0.34,567.868349,69.00569413,66.95234278,39.094317,5.662824825,2,2019/12/21 8:10,8,1,8729
2019-12-21 08:20:00+00:00,12,21,0.35,755.2117229,68.65980313,67.23471533,39.1874995,6.616240976,2,2019/12/21 8:20,8,2,8730
2019-12-21 08:30:00+00:00,12,21,0.35,627.3402305,67.88746622,68.79864011,39.0108712,6.267647153,2,2019/12/21 8:30,8,3,8731
2019-12-21 08:40:00+00:00,12,21,0.36,1061.877521,68.7164426,70.8985329,38.9375,7.621347137,2,2019/12/21 8:40,8,4,8732
2019-12-21 08:50:00+00:00,12,21,0.37,591.301931,66.1620355,70.75228233,38.96875,5.875844795,2,2019/12/21 8:50,8,5,8733
2019-12-21 09:00:00+00:00,12,21,0.38,594.7786139,64.4057108,68.9927636,38.9331161,5.897026147,2,2019/12/21 9:00,9,0,8734
2019-12-21 09:10:00+00:00,12,21,0.38,669.8792845,64.72505383,68.96165425,38.875424,5.975599825,2,2019/12/21 9:10,9,1,8735
2019-12-21 09:20:00+00:00,12,21,0.39,655.1804327,66.36404375,69.40682988,39.31461538,6.379599807,2,2019/12/21 9:20,9,2,8736
2019-12-21 09:30:00+00:00,12,21,0.4,617.6806044,67.15413511,69.35401333,39.70231633,6.160988672,2,2019/12/21 9:30,9,3,8737
2019-12-21 09:40:00+00:00,12,21,0.4,471.0136434,67.1562874,69.3284994,39.8496082,5.645431379,2,2019/12/21 9:40,9,4,8738
2019-12-21 09:50:00+00:00,12,21,0.41,651.4758147,67.87267711,69.01537156,39.93770133,6.352820884,2,2019/12/21 9:50,9,5,8739
2019-12-21 10:00:00+00:00,12,21,0.42,592.2457132,68.4455091,69.4347874,39.8394794,6.252831379,2,2019/12/21 10:00,10,0,8740
2019-12-21 10:10:00+00:00,12,21,0.42,735.5441726,68.90599175,70.74092675,39.5859375,6.243162974,2,2019/12/21 10:10,10,1,8741
2019-12-21 10:20:00+00:00,12,21,0.43,671.8137844,66.95825988,70.45969867,39.26285588,6.494449739,2,2019/12/21 10:20,10,2,8742
2019-12-21 10:30:00+00:00,12,21,0.44,847.9451405,67.034563,70.928384,39.0187684,7.106859775,2,2019/12/21 10:30,10,3,8743
2019-12-21 10:40:00+00:00,12,21,0.44,710.6053726,66.3759095,71.21806789,38.8359375,6.701578726,2,2019/12/21 10:40,10,4,8744
2019-12-21 10:50:00+00:00,12,21,0.45,501.8168868,64.1289857,69.9801876,38.7375,6.0639948,2,2019/12/21 10:50,10,5,8745
2019-12-21 11:00:00+00:00,12,21,0.46,490.5884511,63.80773957,68.69370656,38.84915214,5.700572011,2,2019/12/21 11:00,11,0,8746
2019-12-21 11:10:00+00:00,12,21,0.47,559.9223267,65.3279365,68.6487344,39.0627354,6.121755394,2,2019/12/21 11:10,11,1,8747
2019-12-21 11:20:00+00:00,12,21,0.47,502.6985675,65.78405556,68.4862257,39.15967667,5.94976989,2,2019/12/21 11:20,11,2,8748
2019-12-21 11:30:00+00:00,12,21,0.48,461.3465722,65.8460534,68.1627479,39.2376915,5.582399806,2,2019/12/21 11:30,11,3,8749
2019-12-21 11:40:00+00:00,12,21,0.49,344.7815489,64.97872889,67.225847,39.18685533,4.837922067,2,2019/12/21 11:40,11,4,8750
2019-12-21 11:50:00+00:00,12,21,0.49,529.9356311,66.0870322,67.341651,39.0373566,5.951857747,2,2019/12/21 11:50,11,5,8751
2019-12-21 12:00:00+00:00,12,21,0.5,595.2159965,66.90079943,67.66695288,38.842849,5.938899855,2,2019/12/21 12:00,12,0,8752
2019-12-21 12:10:00+00:00,12,21,0.51,818.2617622,68.6243368,68.8565913,38.61875,6.565741853,2,2019/12/21 12:10,12,1,8753
2019-12-21 12:20:00+00:00,12,21,0.51,719.3552956,68.49889857,70.050485,38.260092,6.685066406,2,2019/12/21 12:20,12,2,8754
2019-12-21 12:30:00+00:00,12,21,0.52,619.20222,66.00132778,69.3647588,37.77799856,6.612644222,2,2019/12/21 12:30,12,3,8755
2019-12-21 12:40:00+00:00,12,21,0.53,608.704645,64.2599343,68.536832,37.456251,6.30492489,2,2019/12/21 12:40,12,4,8756
2019-12-21 12:50:00+00:00,12,21,0.53,558.0196021,64.63801825,68.18644389,37.305014,6.222336674,2,2019/12/21 12:50,12,5,8757
2019-12-21 13:00:00+00:00,12,21,0.54,654.7442039,65.9336501,68.168194,37.268746,6.429960989,2,2019/12/21 13:00,13,0,8758
2019-12-21 13:10:00+00:00,12,21,0.55,681.6439615,66.96470525,68.60442722,37.1640625,6.61752484,2,2019/12/21 13:10,13,1,8759
2019-12-21 13:20:00+00:00,12,21,0.56,693.8139895,67.603322,69.07397667,37.0546875,6.530704835,2,2019/12/21 13:20,13,2,8760
2019-12-21 13:30:00+00:00,12,21,0.56,805.157758,68.7911664,69.8886291,36.9066558,6.88790983,2,2019/12/21 13:30,13,3,8761
2019-12-21 13:40:00+00:00,12,21,0.57,871.8452721,69.36350086,71.0472735,36.66384788,7.132136589,2,2019/12/21 13:40,13,4,8762
2019-12-21 13:50:00+00:00,12,21,0.58,959.1242617,67.9031421,71.525127,36.27757267,7.906438406,2,2019/12/21 13:50,13,5,8763
2019-12-21 14:00:00+00:00,12,21,0.58,1165.325833,68.37667575,73.23130722,35.984375,7.55009963,2,2019/12/21 14:00,14,0,8764
2019-12-21 14:10:00+00:00,12,21,0.59,1264.196,68.7815471,75.6084852,35.7188133,7.70188469,2,2019/12/21 14:10,14,1,8765
2019-12-21 14:20:00+00:00,12,21,0.6,1326.526705,69.12645137,78.25810011,35.578125,8.191457295,2,2019/12/21 14:20,14,2,8766
2019-12-21 14:30:00+00:00,12,21,0.6,1186.540537,68.4975271,79.1244156,35.480973,7.817847063,2,2019/12/21 14:30,14,3,8767
2019-12-21 14:40:00+00:00,12,21,0.61,1294.362853,68.77191625,80.68642722,35.36794325,8.115894089,2,2019/12/21 14:40,14,4,8768
2019-12-21 14:50:00+00:00,12,21,0.62,1573.782511,69.65295433,83.375858,35.27083333,8.711452184,2,2019/12/21 14:50,14,5,8769
2019-12-21 15:00:00+00:00,12,21,0.63,1389.118553,69.8647,86.3796027,35.29178556,7.84533457,2,2019/12/21 15:00,15,0,8770
2019-12-21 15:10:00+00:00,12,21,0.63,1370.861089,69.06211917,85.8946475,35.3125,8.0209052,2,2019/12/21 15:10,15,1,8771
2019-12-21 15:20:00+00:00,12,21,0.64,1501.613255,70.128552,88.5633656,35.25,8.828324345,2,2019/12/21 15:20,15,2,8772
2019-12-21 15:30:00+00:00,12,21,0.65,1589.458847,70.13190338,89.84825844,35.2109375,8.645067768,2,2019/12/21 15:30,15,3,8773
2019-12-21 15:40:00+00:00,12,21,0.65,1653.401178,70.9056071,93.2043795,35.2002556,8.882577094,2,2019/12/21 15:40,15,4,8774
2019-12-21 15:50:00+00:00,12,21,0.66,1536.957655,70.59070063,94.403874,35.27067625,8.73458938,2,2019/12/21 15:50,15,5,8775
2019-12-21 16:00:00+00:00,12,21,0.67,1577.354761,70.93992389,96.21300156,35.3125,8.209421822,2,2019/12/21 16:00,16,0,8776
2019-12-21 16:10:00+00:00,12,21,0.67,1562.077621,70.8602871,97.1998411,35.3125,8.281657511,,2019/12/21 16:10,16,1,8777
2019-12-21 16:20:00+00:00,12,21,0.68,1149.162673,69.6003425,95.722668,35.3079495,7.59761462,2,2019/12/21 16:20,16,2,8778
2019-12-21 16:30:00+00:00,12,21,0.69,946.2332771,66.91796722,90.865199,35.18544444,7.121116433,2,2019/12/21 16:30,16,3,8779
2019-12-21 16:40:00+00:00,12,21,0.69,960.2210585,66.9223282,88.626024,34.8436825,7.03412467,2,2019/12/21 16:40,16,4,8780
2019-12-21 16:50:00+00:00,12,21,0.7,675.0006561,65.40389,84.86308222,34.6476325,6.386483122,2,2019/12/21 16:50,16,5,8781
2019-12-21 17:00:00+00:00,12,21,0.71,402.4779826,64.0718747,80.8541256,34.7125027,5.606268289,2,2019/12/21 17:00,17,0,8782
2019-12-21 17:10:00+00:00,12,21,0.72,703.847374,65.36247425,78.58980444,34.6720995,6.7575698,2,2019/12/21 17:10,17,1,8783
2019-12-21 17:20:00+00:00,12,21,0.72,1191.265963,68.7864904,78.990134,34.4650246,7.607610184,2,2019/12/21 17:20,17,2,8784
2019-12-21 17:30:00+00:00,12,21,0.73,1292.617795,69.63328438,81.42763067,34.14843275,8.507315221,2,2019/12/21 17:30,17,3,8785
2019-12-21 17:40:00+00:00,12,21,0.74,1339.567625,69.1932006,82.57047,33.8375,8.09439467,2,2019/12/21 17:40,17,4,8786
2019-12-21 17:50:00+00:00,12,21,0.74,1177.650913,68.40987638,83.01398,33.6718855,7.69729476,2,2019/12/21 17:50,17,5,8787
2019-12-21 18:00:00+00:00,12,21,0.75,943.8081394,66.8056566,81.2020771,33.5689964,7.422466406,2,2019/12/21 18:00,18,0,8788
2019-12-21 18:10:00+00:00,12,21,0.76,891.665604,65.43605575,78.88607222,33.375,7.254929675,2,2019/12/21 18:10,18,1,8789
2019-12-21 18:20:00+00:00,12,21,0.76,814.8822589,66.29154933,77.25412511,33.38691778,7.06142205,2,2019/12/21 18:20,18,2,8790
2019-12-21 18:30:00+00:00,12,21,0.77,459.8889795,65.054809,74.7641391,33.5012915,5.84617987,2,2019/12/21 18:30,18,3,8791
2019-12-21 18:40:00+00:00,12,21,0.78,606.0938629,65.34234771,73.1368195,33.5,6.523129212,2,2019/12/21 18:40,18,4,8792
2019-12-21 18:50:00+00:00,12,21,0.78,567.045796,65.612472,72.0802856,33.4381123,6.54879989,,2019/12/21 18:50,18,5,8793
2019-12-21 19:00:00+00:00,12,21,0.79,567.4440589,65.98689222,71.1851881,33.42361067,6.218336653,2,2019/12/21 19:00,19,0,8794
2019-12-21 19:10:00+00:00,12,21,0.8,617.9526272,66.1732059,70.319058,33.387478,6.468594322,2,2019/12/21 19:10,19,1,8795
2019-12-21 19:20:00+00:00,12,21,0.81,576.5886753,66.42989086,69.817993,33.31308614,6.379310353,2,2019/12/21 19:20,19,2,8796
2019-12-21 19:30:00+00:00,12,21,0.81,457.7149525,65.757449,68.7710134,33.3125,5.96855493,2,2019/12/21 19:30,19,3,8797
2019-12-21 19:40:00+00:00,12,21,0.82,373.3269684,64.71972138,67.53422833,33.26999167,5.646683937,2,2019/12/21 19:40,19,4,8798
2019-12-21 19:50:00+00:00,12,21,0.83,324.9496906,64.0331851,66.5002311,33.2098625,5.273968268,2,2019/12/21 19:50,19,5,8799
2019-12-21 20:00:00+00:00,12,21,0.83,263.2066463,63.22050689,65.150799,33.12540222,5.079784058,2,2019/12/21 20:00,20,0,8800
2019-12-21 20:10:00+00:00,12,21,0.84,218.8245016,62.66759233,63.9506852,33,4.887252411,2,2019/12/21 20:10,20,1,8801
2019-12-21 20:20:00+00:00,12,21,0.85,211.8720867,62.223335,62.78524875,32.876691,4.989105372,2,2019/12/21 20:20,20,2,8802
2019-12-21 20:30:00+00:00,12,21,0.85,236.2711616,62.1731754,62.0077175,32.7195953,5.155757774,2,2019/12/21 20:30,20,3,8803
2019-12-21 20:40:00+00:00,12,21,0.86,181.28246,61.65658043,60.99783511,32.64285714,4.720235065,2,2019/12/21 20:40,20,4,8804
2019-12-21 20:50:00+00:00,12,21,0.87,187.065505,61.42875611,60.0505281,32.48611067,4.7054648,2,2019/12/21 20:50,20,5,8805
2019-12-21 21:00:00+00:00,12,21,0.88,151.8519115,60.73010389,59.07540456,32.370832,4.580933111,2,2019/12/21 21:00,21,0,8806
2019-12-21 21:10:00+00:00,12,21,0.88,241.926569,61.0789451,58.5083792,32.22148667,4.928439815,2,2019/12/21 21:10,21,1,8807
2019-12-21 21:20:00+00:00,12,21,0.89,217.8735768,61.06029856,58.2205405,32.16071429,4.790152537,2,2019/12/21 21:20,21,2,8808
2019-12-21 21:30:00+00:00,12,21,0.9,204.6296347,60.8095884,57.77181255,32.12032475,4.834510384,2,2019/12/21 21:30,21,3,8809
2019-12-21 21:40:00+00:00,12,21,0.9,190.9697537,60.5605485,57.33990285,32.0243685,4.802868163,2,2019/12/21 21:40,21,4,8810
2019-12-21 21:50:00+00:00,12,21,0.91,177.0878437,60.31772365,56.90558495,31.9375,4.847705079,2,2019/12/21 21:50,21,5,8811
2019-12-21 22:00:00+00:00,12,21,0.92,145.5409003,59.83972108,56.41224433,31.87696083,4.660631031,2,2019/12/21 22:00,22,0,8812
2019-12-21 22:10:00+00:00,12,21,0.92,139.4392139,58.99621667,55.73523056,31.77821078,4.449462905,2,2019/12/21 22:10,22,1,8813
2019-12-21 22:20:00+00:00,12,21,0.93,162.3423733,59.2258163,55.3212348,31.6818554,4.604544283,2,2019/12/21 22:20,22,2,8814
2019-12-21 22:30:00+00:00,12,21,0.94,160.1842425,59.18476689,55.07335889,31.60053089,4.581049815,2,2019/12/21 22:30,22,3,8815
2019-12-21 22:40:00+00:00,12,21,0.94,104.7732414,58.15843,54.6221339,31.54375,4.174122067,2,2019/12/21 22:40,22,4,8816
2019-12-21 22:50:00+00:00,12,21,0.95,95.60466105,56.97983,54.00406278,31.4375107,4.24921984,2,2019/12/21 22:50,22,5,8817
2019-12-21 23:00:00+00:00,12,21,0.96,155.0772781,57.61470633,53.68228644,31.33486675,4.535220889,2,2019/12/21 23:00,23,0,8818
2019-12-21 23:10:00+00:00,12,21,0.97,161.03441,58.1014618,53.5583891,31.2562454,4.744333156,2,2019/12/21 23:10,23,1,8819
2019-12-21 23:20:00+00:00,12,21,0.97,155.8980125,58.00266733,53.36766067,31.20138678,4.798569835,2,2019/12/21 23:20,23,2,8820
2019-12-21 23:30:00+00:00,12,21,0.98,211.0066533,58.3833761,53.4224626,31.1547454,4.760066389,2,2019/12/21 23:30,23,3,8821
2019-12-21 23:40:00+00:00,12,21,0.99,242.2186315,58.72633444,53.64752233,31.13195444,5.21852482,2,2019/12/21 23:40,23,4,8822
2019-12-21 23:50:00+00:00,12,21,0.99,254.14192,59.009065,53.9943629,31.1875294,5.339094322,2,2019/12/21 23:50,23,5,8823
2019-12-22 00:00:00+00:00,12,22,0,190.4519295,58.72634767,53.89070511,31.2127428,4.717273563,2,2019/12/22 0:00,0,0,8824
2019-12-22 00:10:00+00:00,12,22,0.01,140.5685058,57.9177753,53.43555755,31.22788168,4.412284785,2,2019/12/22 0:10,0,1,8825
2019-12-22 00:20:00+00:00,12,22,0.01,156.6221047,57.75791069,52.98977746,31.18269892,4.652099807,2,2019/12/22 0:20,0,2,8826
2019-12-22 00:30:00+00:00,12,22,0.02,153.2049572,57.6299552,52.5837514,31.1062511,4.520116467,2,2019/12/22 0:30,0,3,8827
2019-12-22 00:40:00+00:00,12,22,0.03,188.878313,57.94358763,52.27225175,31.02082978,4.737499865,2,2019/12/22 0:40,0,4,8828
2019-12-22 00:50:00+00:00,12,22,0.03,147.1356569,57.67344589,51.94367867,30.96875,4.571777606,2,2019/12/22 0:50,0,5,8829
2019-12-22 01:00:00+00:00,12,22,0.04,88.38030505,56.2828907,51.1998377,30.88125,3.995705063,,2019/12/22 1:00,1,0,8830
2019-12-22 01:10:00+00:00,12,22,0.05,8.174089442,54.755199,50.29031,30.768934,3.485152453,2,2019/12/22 1:10,1,1,8831
2019-12-22 01:20:00+00:00,12,22,0.06,30.28444582,53.6302884,49.4311455,30.63125,3.47808482,2,2019/12/22 1:20,1,2,8832
2019-12-22 01:30:00+00:00,12,22,0.06,19.30635419,53.190491,48.754602,30.5234375,3.591520879,2,2019/12/22 1:30,1,3,8833
2019-12-22 01:40:00+00:00,12,22,0.07,0.825703166,52.558214,48.1336597,30.4125,3.161547205,2,2019/12/22 1:40,1,4,8834
2019-12-22 01:50:00+00:00,12,22,0.08,19.00506507,52.15738833,47.7112942,30.375,3.561499844,2,2019/12/22 1:50,1,5,8835
2019-12-22 02:00:00+00:00,12,22,0.08,-6.8865617,51.1368207,47.2415178,30.5851997,2.940079865,3,2019/12/22 2:00,2,0,8836
2019-12-22 02:10:00+00:00,12,22,0.09,-6.20875235,49.71515375,46.74475722,31.77358875,3.009683189,2,2019/12/22 2:10,2,1,8837
2019-12-22 02:20:00+00:00,12,22,0.1,-5.4407833,49.29282222,46.133854,32.49305556,2.754055406,2,2019/12/22 2:20,2,2,8838
2019-12-22 02:30:00+00:00,12,22,0.1,-6.102949468,49.070151,45.60024725,32.9394874,2.944884058,2,2019/12/22 2:30,2,3,8839
2019-12-22 02:40:00+00:00,12,22,0.11,-5.60277291,48.7503269,45.1347065,33.3797523,2.44567488,1,2019/12/22 2:40,2,4,8840
2019-12-22 02:50:00+00:00,12,22,0.12,-5.034968183,48.45404163,44.801679,33.71908875,2.391422128,1,2019/12/22 2:50,2,5,8841
2019-12-22 03:00:00+00:00,12,22,0.13,-4.751732805,48.1473855,44.5593032,34.0625,2.17567991,1,2019/12/22 3:00,3,0,8842
2019-12-22 03:10:00+00:00,12,22,0.13,-4.710143284,47.87114811,44.3684428,34.36127511,1.981968326,1,2019/12/22 3:10,3,1,8843
2019-12-22 03:20:00+00:00,12,22,0.14,-6.130513889,47.7517123,44.1288068,34.6311184,2.637833206,2,2019/12/22 3:20,3,2,8844
2019-12-22 03:30:00+00:00,12,22,0.15,-5.604241205,47.70573875,43.78002244,34.89749438,2.596084895,1,2019/12/22 3:30,3,3,8845
2019-12-22 03:40:00+00:00,12,22,0.15,-5.581766311,47.7988786,43.4122604,35.1437502,3.089277639,2,2019/12/22 3:40,3,4,8846
2019-12-22 03:50:00+00:00,12,22,0.16,-5.94959167,47.7920275,42.98226144,35.375,3.14760486,2,2019/12/22 3:50,3,5,8847
2019-12-22 04:00:00+00:00,12,22,0.17,-6.917656984,47.7578826,42.5900548,35.5934124,3.386510421,2,2019/12/22 4:00,4,0,8848
2019-12-22 04:10:00+00:00,12,22,0.17,-5.75442509,47.56200686,42.25977275,35.79464286,3.02366984,1,2019/12/22 4:10,4,1,8849
2019-12-22 04:20:00+00:00,12,22,0.18,60.75230501,48.370106,42.0119479,35.91748856,3.440279867,2,2019/12/22 4:20,4,2,8850
